 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,104952660,5,3,287,241,287,0,57.4,128.3503019,241,0,80.33333333,139.1414149,5.030839619,0.076224843,15000000,39600000,105000000,46,105000000,26200000,52400000,105000000,54,38890,19445,27113.30242,38617,273,0,0,0,0,112,72,0.047640527,0.028584316,0,287,58.66666667,116.9796991,13684.25,0,0,0,1,0,0,0,0,0,66,57.4,80.33333333,112,0,0,0,0,0,0,5,287,3,241,8192,946,1,20,0,0,0,0,0,0,0,0,BENIGN
443,301305,12,16,5695,17600,3393,0,474.5833333,1009.704859,2920,0,1100,809.6755729,77313.68547,92.92909178,11159.44444,19811.04936,52218,7,255487,23226.09091,30733.26124,86678,52,253896,16926.4,25131.52901,68802,159,0,0,0,0,252,332,39.82675362,53.10233816,0,3393,803.2758621,933.476639,871378.6355,0,0,0,1,0,0,0,0,1,831.9642857,474.5833333,1100,252,0,0,0,0,0,0,12,5695,16,17600,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN
443,409,3,0,85,0,85,0,28.33333333,49.07477288,0,0,0,0,207823.9609,7334.963325,204.5,221.3244225,361,48,409,204.5,221.3244225,361,48,0,0,0,0,0,0,0,0,0,60,0,7334.963325,0,0,85,21.25,42.5,1806.25,0,0,0,0,1,0,0,0,0,28.33333333,28.33333333,0,60,0,0,0,0,0,0,3,85,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,103906809,9,7,2243,4659,1557,0,249.2222222,503.2138655,1460,0,665.5714286,709.4084054,66.4249058,0.153984134,6927120.6,26700000,103000000,48,104000000,13000000,36600000,103000000,54,298543,49757.16667,54250.1028,106353,48,0,0,0,0,192,152,0.086616075,0.067368059,0,1557,406,607.4046221,368940.375,0,0,0,1,0,0,0,0,0,431.375,249.2222222,665.5714286,192,0,0,0,0,0,0,9,2243,7,4659,8192,513,4,20,0,0,0,0,0,0,0,0,BENIGN
443,336188,9,9,2907,6525,1829,0,323,608.3648165,1460,0,725,709.9382015,28055.73072,53.54147084,19775.76471,27336.16534,66029,15,336188,42023.5,43682.49649,119684,15,272124,34015.5,34008.15892,84599,44,0,0,0,0,192,192,26.77073542,26.77073542,0,1829,496.4210526,665.8454372,443350.1462,0,0,0,1,0,0,0,0,1,524,323,725,192,0,0,0,0,0,0,9,2907,9,6525,8192,510,4,20,0,0,0,0,0,0,0,0,BENIGN
26654,80394,15,6,20514,0,2896,0,1367.6,1152.338232,0,0,0,0,255168.2961,261.2135234,4019.7,17439.68857,78092,1,80394,5742.428571,20829.41618,78092,2,78344,15668.8,35032.0298,78336,1,0,0,0,0,496,208,186.5810881,74.63243526,0,2896,932.4545455,1144.696705,1310330.545,0,0,0,1,0,0,0,0,0,976.8571429,1367.6,0,496,0,0,0,0,0,0,15,20514,6,0,29200,362,10,32,0,0,0,0,0,0,0,0,BENIGN
37065,19,3,0,0,0,0,0,0,0,0,0,0,0,0,157894.7368,9.5,7.778174593,15,4,19,9.5,7.778174593,15,4,0,0,0,0,0,0,0,0,0,96,0,157894.7368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,395,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
37065,31,1,1,0,0,0,0,0,0,0,0,0,0,0,64516.12903,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32258.06452,32258.06452,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,395,229,0,32,0,0,0,0,0,0,0,0,BENIGN
21,396124,24,24,176,424,43,0,7.333333333,12.00241522,51,0,17.66666667,16.31128355,1514.677222,121.1741778,8428.170213,30903.24617,192143,1,396097,17221.6087,46220.78209,192143,1,395992,17217.04348,44591.79293,192309,1,0,0,0,0,784,784,60.58708889,60.58708889,0,51,12.24489796,15.04649823,226.3971088,0,0,0,1,0,0,0,0,1,12.5,7.333333333,17.66666667,784,0,0,0,0,0,0,24,176,24,424,29200,227,12,32,0,0,0,0,0,0,0,0,BENIGN
49810,1,2,0,14,0,14,0,7,9.899494937,0,0,0,0,14000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,64,0,0,0,0,0,0,2,14,0,0,227,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
21,48,2,0,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,64,0,41666.66667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
123,66256513,6,6,288,288,48,48,48,0,48,48,48,0,8.693484971,0.18111427,6023319.364,19300000,64300000,3,66300000,13300000,28500000,64300000,3,66300000,13300000,28500000,64300000,3,0,0,0,0,168,168,0.090557135,0.090557135,48,48,48,0,0,0,0,0,0,0,0,0,0,1,52,48,48,168,0,0,0,0,0,0,6,288,6,288,-1,-1,5,20,1998423,0,1998423,1998423,64300000,0,64300000,64300000,BENIGN
123,79999626,6,6,288,288,48,48,48,0,48,48,48,0,7.20003366,0.150000701,7272693.273,19400000,64000000,2,80000000,16000000,27700000,64000000,3,80000000,16000000,27700000,64000000,2,0,0,0,0,-1073741218,-1073741218,0.075000351,0.075000351,48,48,48,0,0,0,0,0,0,0,0,0,0,1,52,48,48,-1073741218,0,0,0,0,0,0,6,288,6,288,-1,-1,5,-536870661,104,2.828427125,106,102,40000000,34000000,64000000,16000000,BENIGN
5353,89801855,215,0,28468,0,292,39,132.4093023,90.01770286,0,0,0,0,317.0090417,2.394159898,419634.8364,2909229.052,32000000,0,89800000,419634.8364,2909229.052,32000000,0,0,0,0,0,0,0,0,0,0,3318,0,2.394159898,0,39,292,133.0555556,90.3089615,8155.708527,0,0,0,0,0,0,0,0,0,133.6744186,132.4093023,0,3318,0,0,0,0,0,0,215,28468,0,0,-1,-1,214,0,3022883.75,3577148.203,7004138,13,19400000,10100000,32000000,8000740,BENIGN
445,111451193,202,190,42254,54958,3085,0,209.1782178,368.3632588,3254,0,289.2526316,466.7565212,872.2383079,3.51723467,285041.4143,2710464.663,30000000,0,111000000,554483.5025,3765076.574,30000000,1,111000000,589688.4921,3884086.221,30000000,1,0,0,0,0,4064,3896,1.812452559,1.70478211,0,3254,247.3587786,419.9701229,176374.9041,0,0,0,1,0,0,0,0,0,247.9897959,209.1782178,289.2526316,4064,0,0,0,0,0,0,202,42254,190,54958,8192,2047,182,20,309848.2,632361.1926,1439956,59,22000000,11000000,30000000,9623821,BENIGN
22,2531148,47,42,2664,6954,456,0,56.68085106,104.7674664,976,0,165.5714286,320.4037958,3799.856824,35.16191072,28763.04545,152913.5734,1057510,0,2531148,55024.95652,213993.7671,1057510,1,1576224,38444.4878,174826.4897,1093569,1,0,0,0,0,1520,1360,18.56864948,16.59326124,0,976,106.8666667,236.7487266,56049.95955,0,0,0,1,0,0,0,0,0,108.0674157,56.68085106,165.5714286,1520,0,0,0,0,0,0,47,2664,42,6954,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,167,1,1,0,0,0,0,0,0,0,0,0,0,0,11976.0479,167,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5988.023952,5988.023952,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
123,66094190,2,2,96,96,48,48,48,0,48,48,48,0,2.9049452,0.060519692,22000000,38000000,65900000,94250,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030259846,0.030259846,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94271,0,94271,94271,65900000,0,65900000,65900000,BENIGN
22,1311995,41,42,2728,6634,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,7135.697926,63.26243621,15999.93902,105972.706,955542,1,1311995,32799.875,159024.3343,997364,1,356348,8691.414634,20251.35026,97681,1,0,0,0,0,1328,1360,31.25011909,32.01231712,0,976,111.452381,241.6427915,58391.23867,0,0,0,1,0,0,0,0,1,112.7951807,66.53658537,157.952381,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,134,1,1,0,0,0,0,0,0,0,0,0,0,0,14925.37313,134,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7462.686567,7462.686567,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
123,16485,1,1,48,48,48,48,48,0,48,48,48,0,5823.475887,121.3224143,16485,0,16485,16485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,60.66120716,60.66120716,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
5353,87434104,235,0,29021,0,221,45,123.493617,65.74155369,0,0,0,0,331.9185383,2.687738414,373650.0171,2696031.535,32000000,1,87400000,373650.0171,2696031.535,32000000,1,0,0,0,0,0,0,0,0,0,-9663668122,0,2.687738414,0,45,221,123.8644068,65.8483642,4336.007068,0,0,0,0,0,0,0,0,0,124.3914894,123.493617,0,-9663668122,0,0,0,0,0,0,235,29021,0,0,-1,-1,234,-536870661,3141653.5,3674923.703,7002887,15,18700000,9979773.872,32000000,8001331,BENIGN
123,73016131,9,9,432,432,48,48,48,0,48,48,48,0,11.83300167,0.246520868,4295066.529,13900000,58000000,16148,73000000,9124989,19800000,58000000,1999904,73000000,9124983.75,19800000,58000000,1999816,0,0,0,0,204,204,0.123260434,0.123260434,48,48,48,0,0,0,0,0,0,0,0,0,0,1,50.66666667,48,48,204,0,0,0,0,0,0,9,432,9,432,-1,-1,8,20,15000000,0,15000000,15000000,58000000,0,58000000,58000000,BENIGN
123,83014424,14,14,672,672,48,48,48,0,48,48,48,0,16.18995754,0.337290782,3074608.296,12900000,67000000,1,83000000,6385713.308,18400000,67000000,3,83000000,6385718.692,18400000,67000000,1,0,0,0,0,276,276,0.168645391,0.168645391,48,48,48,0,0,0,0,0,0,0,0,0,0,1,49.71428571,48,48,276,0,0,0,0,0,0,14,672,14,672,-1,-1,13,0,3507341,4959959.504,7014562,120,38000000,41000000,67000000,8999855,BENIGN
123,87016389,14,14,672,672,48,48,48,0,48,48,48,0,15.44536627,0.321778464,3222829.222,13300000,69000000,2,87000000,6693560.615,19000000,69000000,3,87000000,6693560.308,19000000,69000000,2,0,0,0,0,-1073740992,-1073740992,0.160889232,0.160889232,48,48,48,0,0,0,0,0,0,0,0,0,0,1,49.71428571,48,48,-1073740992,0,0,0,0,0,0,14,672,14,672,-1,-1,13,-536870660,3508319,4961353.919,7016526,112,40000000,41000000,69000000,11000000,BENIGN
5353,88491785,270,0,34674,0,219,45,128.4222222,64.17222027,0,0,0,0,391.832982,3.051130678,328965.7435,2565645.523,32000000,1,88500000,328965.7435,2565645.523,32000000,1,0,0,0,0,0,0,0,0,0,4644,0,3.051130678,0,45,219,128.7195572,64.24002117,4126.78032,0,0,0,0,0,0,0,0,0,129.1962963,128.4222222,0,4644,0,0,0,0,0,0,270,34674,0,0,-1,-1,269,0,2975340,3435857.035,6001247,15,19100000,10000000,32000000,8002622,BENIGN
123,64094119,2,2,96,96,48,48,48,0,48,48,48,0,2.99559465,0.062408222,21400000,36800000,63900000,94180,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,40,40,0.031204111,0.031204111,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94311,0,94311,94311,63900000,0,63900000,63900000,BENIGN
123,67016429,7,7,336,336,48,48,48,0,48,48,48,0,10.02739194,0.208903999,5155109.923,15600000,57000000,16466,67000000,11200000,22500000,57000000,1999952,67000000,11200000,22500000,57000000,1999847,0,0,0,0,140,140,0.104451999,0.104451999,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,140,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,10000000,0,10000000,10000000,57000000,0,57000000,57000000,BENIGN
123,69027645,7,7,336,336,48,48,48,0,48,48,48,0,9.735229994,0.202817292,5309818.846,16200000,59000000,27658,69000000,11500000,23300000,59000000,1999943,69000000,11500000,23300000,59000000,1999564,0,0,0,0,152,152,0.101408646,0.101408646,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,152,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,10000000,0,10000000,10000000,59000000,0,59000000,59000000,BENIGN
123,15042791,7,7,336,336,48,48,48,0,48,48,48,0,44.6725611,0.930678356,1157137.769,1481802.642,4958706,41354,15000000,2499995.833,1224776.307,5000060,1999941,15000000,2499974.5,1225502.37,5001520,1999042,0,0,0,0,176,176,0.465339178,0.465339178,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,176,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,0,0,0,0,0,0,0,0,BENIGN
123,76016152,8,8,384,384,48,48,48,0,48,48,48,0,10.10311598,0.210481583,5067743.467,14800000,58000000,16045,76000000,10900000,20900000,58000000,1999949,76000000,10900000,20900000,58000000,1999764,0,0,0,0,184,184,0.105240791,0.105240791,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51,48,48,184,0,0,0,0,0,0,8,384,8,384,-1,-1,7,20,5016224,7070926.391,10000000,16324,33000000,35400000,58000000,7983655,BENIGN
123,66021966,7,7,336,336,48,48,48,0,48,48,48,0,10.17843062,0.212050638,5078612.769,15300000,56000000,22006,66000000,11000000,22000000,56000000,1999896,66000000,11000000,22000000,56000000,1999801,0,0,0,0,164,164,0.106025319,0.106025319,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,164,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,10000000,0,10000000,10000000,56000000,0,56000000,56000000,BENIGN
123,64412706,4,4,192,192,48,48,48,0,48,48,48,0,5.961556715,0.124199098,9201815.143,24300000,64400000,3,64400000,21500000,37200000,64400000,3,64400000,21500000,37200000,64400000,3,0,0,0,0,80,80,0.062099549,0.062099549,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,133,0,133,133,64400000,0,64400000,64400000,BENIGN
5353,63757117,242,0,19426,0,153,37,80.27272727,44.28575635,0,0,0,0,304.6875535,3.795654687,264552.3527,2328976.09,32000000,1,63800000,264552.3527,2328976.09,32000000,1,0,0,0,0,0,0,0,0,0,5356,0,3.795654687,0,37,153,80.33333333,44.20425917,1954.016529,0,0,0,0,0,0,0,0,0,80.66528926,80.27272727,0,5356,0,0,0,0,0,0,242,19426,0,0,-1,-1,241,20,7876780.5,11100000,15800000,14,24000000,11300000,32000000,16000000,BENIGN
123,67059625,7,7,336,336,48,48,48,0,48,48,48,0,10.02093286,0.208769435,5158432.692,15600000,56900000,50347,67000000,11200000,22500000,57000000,1999872,67000000,11200000,22500000,57000000,1986820,0,0,0,0,152,152,0.104384717,0.104384717,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,152,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,10100000,0,10100000,10100000,56900000,0,56900000,56900000,BENIGN
80,335487,3,4,228,128,228,0,76,131.6358614,128,0,32,64,1061.143949,20.86519001,55914.5,64050.90232,147015,4,241077,120538.5,37443.42538,147015,94062,241486,80495.33333,138999.5939,240998,4,0,0,0,0,104,136,8.942224289,11.92296572,0,228,44.5,86.62398216,7503.714286,0,0,0,1,0,0,0,0,1,50.85714286,76,32,104,0,0,0,0,0,0,3,228,4,128,29200,235,1,32,0,0,0,0,0,0,0,0,BENIGN
123,67022566,7,7,336,336,48,48,48,0,48,48,48,0,10.02647377,0.20888487,5155582,15600000,57000000,22538,67000000,11200000,22500000,57000000,1999909,67000000,11200000,22500000,57000000,1999888,0,0,0,0,152,152,0.104442435,0.104442435,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,152,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,10000000,0,10000000,10000000,57000000,0,57000000,57000000,BENIGN
123,77015818,9,9,432,432,48,48,48,0,48,48,48,0,11.21847463,0.233718221,4530342.235,13900000,58000000,15875,77000000,9624988.5,19600000,58000000,1999950,77000000,9624962.375,19600000,58000000,1999756,0,0,0,0,160,160,0.116859111,0.116859111,48,48,48,0,0,0,0,0,0,0,0,0,0,1,50.66666667,48,48,160,0,0,0,0,0,0,9,432,9,432,-1,-1,8,0,6015923,5656922.132,10000000,2015875,32500000,36100000,58000000,6984108,BENIGN
80,707792,3,0,0,0,0,0,0,0,0,0,0,0,0,4.238533354,353896,447896.9916,670607,37185,707792,353896,447896.9916,670607,37185,0,0,0,0,0,0,0,0,0,96,0,4.238533354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
123,79022373,8,8,384,384,48,48,48,0,48,48,48,0,9.718766608,0.202474304,5268158.2,14600000,57000000,22191,79000000,11300000,20500000,57000000,1999850,79000000,11300000,20500000,57000000,1999705,0,0,0,0,208,208,0.101237152,0.101237152,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51,48,48,208,0,0,0,0,0,0,8,384,8,384,-1,-1,7,20,5022396.5,7070816.789,10000000,22574,34500000,31800000,57000000,12000000,BENIGN
123,66093101,7,7,336,336,48,48,48,0,48,48,48,0,10.16747572,0.211822411,5084084.692,15300000,55900000,92973,66000000,11000000,22000000,56000000,1999925,66000000,11000000,22000000,56000000,1984730,0,0,0,0,144,132,0.105911205,0.105911205,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,144,0,0,0,0,0,0,7,336,7,336,-1,-1,6,0,10100000,0,10100000,10100000,55900000,0,55900000,55900000,BENIGN
123,67027685,7,7,336,336,48,48,48,0,48,48,48,0,10.02570803,0.208868917,5155975.769,15600000,57000000,27706,67000000,11200000,22500000,57000000,1999883,67000000,11200000,22500000,57000000,1999677,0,0,0,0,132,132,0.104434459,0.104434459,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,132,0,0,0,0,0,0,7,336,7,336,-1,-1,6,0,10000000,0,10000000,10000000,57000000,0,57000000,57000000,BENIGN
123,67071862,7,7,336,336,48,48,48,0,48,48,48,0,10.01910458,0.208731345,5159374,15600000,56900000,71960,67000000,11200000,22500000,57000000,1999890,67000000,11200000,22500000,57000000,1999591,0,0,0,0,188,188,0.104365673,0.104365673,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,188,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,10100000,0,10100000,10100000,56900000,0,56900000,56900000,BENIGN
443,2583611,2,2,0,0,0,0,0,0,0,0,0,0,0,1.548220688,861203.6667,1329216.3,2392069,92,191542,191542,0,191542,191542,2392161,2392161,0,2392161,2392161,0,0,0,0,72,72,0.774110344,0.774110344,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,29200,227,0,32,0,0,0,0,0,0,0,0,BENIGN
443,240203,3,0,188,0,188,0,62.66666667,108.5418506,0,0,0,0,782.6713238,12.48943602,120101.5,169822.3001,240184,19,240203,120101.5,169822.3001,240184,19,0,0,0,0,0,0,0,0,0,96,0,12.48943602,0,0,188,47,94,8836,0,0,0,0,1,0,0,0,0,62.66666667,62.66666667,0,96,0,0,0,0,0,0,3,188,0,0,229,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,6552217,9,6,679,6068,517,0,75.44444444,174.0352774,2576,0,1011.333333,964.981796,1029.727801,2.289301468,468015.5,1665239.366,6250720,0,6552217,819027.125,2195782.749,6250720,0,152417,30483.4,66360.93435,149176,59,0,0,0,0,296,200,1.373580881,0.915720587,0,2576,421.6875,741.2209494,549408.4958,0,0,0,1,0,0,0,0,0,449.8,75.44444444,1011.333333,296,0,0,0,0,0,0,9,679,6,6068,29200,122,2,32,301313,0,301313,301313,6250720,0,6250720,6250720,BENIGN
80,5088178,3,1,0,0,0,0,0,0,0,0,0,0,0,0.78613602,1696059.333,2904799.033,5050161,63,5088178,2544089,3544121.011,5050161,38017,0,0,0,0,0,0,0,0,0,104,40,0.589602015,0.196534005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0,0,0,0,0,0,0,0,BENIGN
43970,249,2,1,258,0,258,0,129,182.4335495,0,0,0,0,1036144.578,12048.19277,124.5,84.14570696,184,65,249,249,0,249,249,0,0,0,0,0,1,0,0,0,64,20,8032.128514,4016.064257,0,258,129,148.9563695,22188,0,1,0,0,1,0,0,0,0,172,129,0,64,0,0,0,0,0,0,2,258,1,0,130,0,0,32,0,0,0,0,0,0,0,0,BENIGN
123,66094126,2,2,96,96,48,48,48,0,48,48,48,0,2.904948013,0.06051975,22000000,38000000,65900000,94120,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030259875,0.030259875,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94120,0,94120,94120,65900000,0,65900000,65900000,BENIGN
123,67016042,7,7,336,336,48,48,48,0,48,48,48,0,10.02744985,0.208905205,5155080.154,15600000,57000000,16153,67000000,11200000,22500000,57000000,1999904,67000000,11200000,22500000,57000000,1999750,0,0,0,0,156,156,0.104452603,0.104452603,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,156,0,0,0,0,0,0,7,336,7,336,-1,-1,6,0,10000000,0,10000000,10000000,57000000,0,57000000,57000000,BENIGN
80,4173566,5,5,444,1870,444,0,88.8,198.5628364,1637,0,374,713.2106982,554.4419329,2.396032553,463729.5556,1326858.613,4000156,2,173410,43352.5,60807.82915,133473,53,4153933,1038483.25,1975765.664,4000158,72,0,0,0,0,120,112,1.198016277,1.198016277,0,1637,210.3636364,494.4100065,244441.2545,0,0,0,1,0,0,0,0,1,231.4,88.8,374,120,0,0,0,0,0,0,5,444,5,1870,29200,30,1,20,0,0,0,0,0,0,0,0,BENIGN
80,4039043,5,5,444,1870,444,0,88.8,198.5628364,1637,0,374,713.2106982,572.9079884,2.475834003,448782.5556,1331393.145,3999092,17,39951,9987.75,11404.3737,20075,53,4019428,1004857,1996202.626,3999128,65,0,0,0,0,120,112,1.237917002,1.237917002,0,1637,210.3636364,494.4100065,244441.2545,0,0,0,1,0,0,0,0,1,231.4,88.8,374,120,0,0,0,0,0,0,5,444,5,1870,29200,30,1,20,0,0,0,0,0,0,0,0,BENIGN
80,4040355,5,5,444,1870,444,0,88.8,198.5628364,1637,0,374,713.2106982,572.7219514,2.475030041,448928.3333,1331714.074,4000094,39,40261,10065.25,11346.13859,20047,158,4020673,1005168.25,1996694.681,4000178,277,0,0,0,0,120,112,1.23751502,1.23751502,0,1637,210.3636364,494.4100065,244441.2545,0,0,0,1,0,0,0,0,1,231.4,88.8,374,120,0,0,0,0,0,0,5,444,5,1870,29200,30,1,20,0,0,0,0,0,0,0,0,BENIGN
80,4040786,6,6,444,1870,444,0,74,181.262241,1460,0,311.6666667,571.7344372,572.6608635,2.969719258,367344.1818,1205011.441,4000513,38,40273,8054.6,10746.88082,19863,113,4021050,804210,1786829.985,4000552,49,0,0,0,0,140,132,1.484859629,1.484859629,0,1460,178,408.49949,166871.8333,0,0,0,1,0,0,0,0,1,192.8333333,74,311.6666667,140,0,0,0,0,0,0,6,444,6,1870,29200,30,1,20,0,0,0,0,0,0,0,0,BENIGN
53,66230,1,1,50,162,50,50,50,0,162,162,162,0,3200.966329,30.19779556,66230,0,66230,66230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.09889778,15.09889778,50,162,87.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,131,50,162,20,0,0,0,0,0,0,1,50,1,162,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,47366,3,4,438,860,438,0,146,252.8794179,860,0,215,430,27403.62285,147.7853313,7894.333333,11874.11763,23233,4,23596,11798,16288.91181,23316,280,24155,8051.666667,13483.43466,23618,4,0,0,0,0,104,136,63.33657054,84.44876071,0,860,162.25,320.9012977,102977.6429,0,0,0,1,0,0,0,0,1,185.4285714,146,215,104,0,0,0,0,0,0,3,438,4,860,29200,31,1,32,0,0,0,0,0,0,0,0,BENIGN
80,47337,3,4,438,860,438,0,146,252.8794179,860,0,215,430,27420.41109,147.8758688,7889.5,11829.4832,23184,2,23636,11818,16175.77473,23256,380,24153,8051,13456.64932,23586,2,0,0,0,0,104,136,63.37537233,84.50049644,0,860,162.25,320.9012977,102977.6429,0,0,0,1,0,0,0,0,1,185.4285714,146,215,104,0,0,0,0,0,0,3,438,4,860,29200,31,1,32,0,0,0,0,0,0,0,0,BENIGN
80,104,2,0,0,0,0,0,0,0,0,0,0,0,0,19230.76923,104,0,104,104,104,104,0,104,104,0,0,0,0,0,0,0,0,0,64,0,19230.76923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,188,2,0,0,0,0,0,0,0,0,0,0,0,0,10638.29787,188,0,188,188,188,188,0,188,188,0,0,0,0,0,0,0,0,0,64,0,10638.29787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
